"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"19865841",,"sensitivities",,,"nocturia",,"84.8 %","%",1,"stridorIah2010","2023-11-11"
,"19865841",,"specificities",,,"nocturia",,"22.4 %","%",1,"stridorIah2010","2023-11-11"
,"19865841",,"specificities",,,"nocturia",,"80.6 %","%",1,"stridorIah2010","2023-11-11"
,"19865841",,"NPVs",,,"nocturia",,"27.9 %","%",1,"stridorIah2010","2023-11-11"
,"19927130",,"RH",,,"sleep efficiency",,"7.9 %","%",1,"stridorIah2010","2023-11-11"
,"19927130",,"RH",,,"p =",,"10.2 %","%",1,"stridorIah2010","2023-11-11"
,"19962874",,"VLS testing",,,"mild moderate asthma",,"78 %","%",1,"stridorIah2010","2023-11-11"
,"19962874",,"Females",,,"vcd",,"72 %","%",1,"stridorIah2010","2023-11-11"
,"19965541",,"NA 14 %",,,"tx group",,"14 %","%",1,"stridorIah2010","2023-11-11"
,"19965541",,"WL group",,,"hemoglobin rho =  tx group",,"10 %","%",1,"stridorIah2010","2023-11-11"
,"19965541",,"OSA",,,"tx patients treated three antihypertensive drugs",,"31 %","%",1,"stridorIah2010","2023-11-11"
,"20019671",,"controls and OSA patients",,,"masked hypertension",,"10 %","%",1,"stridorIah2010","2023-11-11"
,"20019671",,"unadjusted",,,"masked hypertension",,"11.1 %","%",1,"stridorIah2010","2023-11-11"
,"20019671",,"unadjusted",,,"masked hypertension",,"30.2 %","%",1,"stridorIah2010","2023-11-11"
,"20020222",,"mild",,,"obese patients sahs",,"75.0 %","%",1,"stridorIah2010","2023-11-11"
,"20020222",,"obese patients",,,"mild",,"28.4 %","%",1,"stridorIah2010","2023-11-11"
,"20020222",,"obese patients had SAHS : 25 ( 28.4 % ) mild",,,"moderate",,"15.9 %","%",1,"stridorIah2010","2023-11-11"
,"20020222",,"obese",,,"severe",,"30.6 %","%",1,"stridorIah2010","2023-11-11"
,"20020222",,"BMI",,,"ohs  obese women sahs",,"7.9 %","%",1,"stridorIah2010","2023-11-11"
,"20020222",,"obese women",,,"excessive daily somnolence",,"16.6 %","%",1,"stridorIah2010","2023-11-11"
,"20042888",,"disease categories",,,"osa diagnosed  patients",,"62 %","%",1,"stridorIah2010","2023-11-11"
,"20043344",,"< 45 %",,,"left ventricular ejection fraction",,"45 %","%",1,"stridorIah2010","2023-11-11"
,"20043344",,"10 events / hour",,,"apnea hypopnea index ahi",,"77.2 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"apnea-hypopnea index",,,"desaturation index",,"3 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"apnea-hypopnea index",,,"desaturation index",,"4 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"AHI > 10 per hour",,,"osa",,"57.4 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"normal",,,"severe",,"16.2 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"normal",,,"mild moderate",,"41.2 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"AHI",,,"normal",,"42.6 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"normal",,,"severe",,"22.1 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"normal",,,"mild moderate",,"47.1 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"50 %",,,"normal",,"30.9 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"mild",,,"severe",,"17.6 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"normal",,,"mild",,"32.4 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"positive predictive value",,,"normal",,"50 %","%",1,"stridorIah2010","2023-11-11"
,"20052560",,"AHI",,,"negative predictive value",,"95 %","%",1,"stridorIah2010","2023-11-11"
,"20094807",,"TIA",,,"sdb",,"69.2 %","%",1,"stridorIah2010","2023-11-11"
,"20094807",,"SDB",,,"aci patients",,"50.8 %","%",1,"stridorIah2010","2023-11-11"
,"20094807",,"SDB",,,"controls",,"32.8 %","%",1,"stridorIah2010","2023-11-11"
,"20094807",,"17 patients",,,"sleep related stroke onset",,"22.9 %","%",1,"stridorIah2010","2023-11-11"
,"20124428",,"sleep variables",,,"false positive rates",,"20 %","%",1,"stridorIah2010","2023-11-11"
,"20191941",,"male",,,"female",,"33 %","%",1,"stridorIah2010","2023-11-11"
,"20191941",,"severe ( AHI > 30 ) OSA",,,"male",,"67 %","%",1,"stridorIah2010","2023-11-11"
,"20218946",,"26 / 43",,,"classical success rate",,"60.5 %","%",1,"stridorIah2010","2023-11-11"
,"20222023",,"apnea-hypopnea index",,,"male",,"79.8 %","%",1,"stridorIah2010","2023-11-11"
,"20222023",,"P < .9 + or - 3.2 %",,,"intervention response respiratory complication",,"3.4 %","%",1,"stridorIah2010","2023-11-11"
,"20222023",,"less than expected",,,"intervention response respiratory complication",,"3.2 %","%",1,"stridorIah2010","2023-11-11"
,"20222023",,"step-up",,,"spo",,"1.6 %","%",1,"stridorIah2010","2023-11-11"
,"20232261",,"14",,,"total apnea hypopnea index",,"41 %","%",1,"stridorIah2010","2023-11-11"
,"20237758",,"patients",,,"laryngeal injuries",,"73 %","%",1,"stridorIah2010","2023-11-11"
,"20237758",,"abnormal VC mobility",,,"edema",,"67 %","%",1,"stridorIah2010","2023-11-11"
,"20237758",,"P = 0.02",,,"granulation",,"29.4 %","%",1,"stridorIah2010","2023-11-11"
,"20237758",,"granulation",,,"abnormal vc mobility",,"58.8 %","%",1,"stridorIah2010","2023-11-11"
,"20306423",,"AHI",,,"mean apnea hypopnea index",,"11.3 %","%",1,"stridorIah2010","2023-11-11"
,"20306423",,"OSA group",,,"stroke",,"2.6 %","%",1,"stridorIah2010","2023-11-11"
,"20306423",,"--AHI 39.7 + / - 22.5 and obesity",,,"+ years severe disease",,"3.4 %","%",1,"stridorIah2010","2023-11-11"
,"20306423",,"1 .3 %",,,"continuous positive airway pressure",,"4.7 %","%",1,"stridorIah2010","2023-11-11"
,"20306423",,"Group 2",,,"without history stroke",,"95.3 %","%",1,"stridorIah2010","2023-11-11"
,"20332658",,"Apnea Hypopnea Index",,,"success rate",,"62.5 %","%",1,"stridorIah2010","2023-11-11"
,"20332658",,"posture",,,"supine position",,"87.5 %","%",1,"stridorIah2010","2023-11-11"
,"20332658",,"posture",,,"non supine positions",,"56.6 %","%",1,"stridorIah2010","2023-11-11"
,"20337904",,"non-Caucasian",,,"male",,"49 %","%",1,"stridorIah2010","2023-11-11"
,"20337904",,"standard deviation",,,"non caucasian",,"25 %","%",1,"stridorIah2010","2023-11-11"
,"20337904",,"AHI",,,"children",,"73.0 %","%",1,"stridorIah2010","2023-11-11"
,"20337904",,"no SDB )",,,"children ahi",,"25.8 %","%",1,"stridorIah2010","2023-11-11"
,"20337904",,"AHI",,,"children",,"1.2 %","%",1,"stridorIah2010","2023-11-11"
,"20339144",,"OAHI quartile ( > 19 ) had an adjusted hazard ratio",,,"stroke",,"6 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"SA",,,"hypertension",,"70.8 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"AHI",,,"mild",,"18 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"mild",,,"moderate",,"26.8 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"RAS",,,"severe",,"24.2 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"hyperaldosteronism",,,"ras",,"8.1 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"1 patient",,,"three secondary causes",,"0.6 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"RAS",,,"patients",,"77.0 %","%",1,"stridorIah2010","2023-11-11"
,"20361196",,"CONCLUSIONS",,,"secondary causes hypertension",,"15 %","%",1,"stridorIah2010","2023-11-11"
,"20362503",,"non-white",,,"male",,"49 %","%",1,"stridorIah2010","2023-11-11"
,"20362503",,"AHI < 1 ( no SDB )",,,"non white",,"25 %","%",1,"stridorIah2010","2023-11-11"
,"20362503",,"no SDB",,,"ahi <",,"73.0 %","%",1,"stridorIah2010","2023-11-11"
,"20362503",,"no SDB",,,"ahi mild sdb",,"25.8 %","%",1,"stridorIah2010","2023-11-11"
,"20362503",,"moderate SDB",,,"ahi",,"1.2 %","%",1,"stridorIah2010","2023-11-11"
,"20382303",,"hemorrhagic stroke",,,"ischemic",,"84 %","%",1,"stridorIah2010","2023-11-11"
,"20382303",,"Consecutive patients",,,"hemorrhagic stroke",,"16 %","%",1,"stridorIah2010","2023-11-11"
,"20382303",,"respiratory",,,"apnea hypopnea index",,"9 %","%",1,"stridorIah2010","2023-11-11"
,"20403268",,"stranglehold",,,"strangulation",,"43 %","%",1,"stridorIah2010","2023-11-11"
,"20403268",,"stranglehold",,,"cases",,"14 %","%",1,"stridorIah2010","2023-11-11"
,"20403268",,"hoarseness",,,"dysphagia",,"55 %","%",1,"stridorIah2010","2023-11-11"
,"20403268",,"Dysphagia",,,"hoarseness",,"17 %","%",1,"stridorIah2010","2023-11-11"
,"20403268",,"stridor",,,"cases",,"5 %","%",1,"stridorIah2010","2023-11-11"
,"20403268",,"Fibreoptically",,,"endolaryngeal pathology",,"33 %","%",1,"stridorIah2010","2023-11-11"
,"20403268",,"non-treatment group",,,"immediate intubation",,"2.3 %","%",1,"stridorIah2010","2023-11-11"
,"20411620",,"controls",,,"concentric lv geometry",,"20 %","%",1,"stridorIah2010","2023-11-11"
,"20411620",,"concentric LV geometry",,,"mild osa",,"12 %","%",1,"stridorIah2010","2023-11-11"
,"20411620",,"P < 0.001",,,"moderate severe osa",,"58 %","%",1,"stridorIah2010","2023-11-11"
,"20411688",,"38 %",,,"sdb ahi >",,"72 %","%",1,"stridorIah2010","2023-11-11"
,"20411688",,"SDB",,,"ahi >",,"38 %","%",1,"stridorIah2010","2023-11-11"
,"20411688",,"AHI",,,"central apnea",,"7 %","%",1,"stridorIah2010","2023-11-11"
,"20411688",,"females",,,"=",,"48 %","%",1,"stridorIah2010","2023-11-11"
,"20411688",,"recurrent",,,"strokes",,"57 %","%",1,"stridorIah2010","2023-11-11"
,"20411700",,"OSA",,,"insomnia symptoms",,"39 % -58 %","%",1,"stridorIah2010","2023-11-11"
,"20411700",,"insomnia",,,"apnea hypopnea index greater",,"29 %","%",1,"stridorIah2010","2023-11-11"
,"20411700",,"insomnia",,,"apnea hypopnea index greater",,"67 %","%",1,"stridorIah2010","2023-11-11"
,"20425854",,"obstructive hypopneas",,,"abnormalities",,"75 %","%",1,"stridorIah2010","2023-11-11"
,"20427234",,".08 %",,,"men participated episono refused participate study",,"2.3 %","%",1,"stridorIah2010","2023-11-11"
,"20427234",,"younger men",,,"ed complaints",,"17.08 %","%",1,"stridorIah2010","2023-11-11"
,"20427234",,"20-29 years old",,,"younger men",,"7.3 %","%",1,"stridorIah2010","2023-11-11"
,"20427234",,"ED complaints",,,"older men",,"63.25 %","%",1,"stridorIah2010","2023-11-11"
,"20443068",,"OSA",,,"nrem ahi",,"54.9 %","%",1,"stridorIah2010","2023-11-11"
,"20443068",,"moderate-to-severe",,,"nrem ahi > rem ahi",,"94.9 %","%",1,"stridorIah2010","2023-11-11"
,"20443068",,"moderate-to-severe",,,"rem ahi > nrem ahi",,"90.6 %","%",1,"stridorIah2010","2023-11-11"
,"20469806",,"familial factors other than BMI",,,"variability e lfc",,"30 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,"metabolic syndrome",,,"non habitual snorers",,"10 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,"National Cholesterol Education Program-Adult Treatment Panel III",,,"habitual snorers",,"88 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,".4 %",,,"habitual snorers",,"18 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,"OSA",,,"habitual snorers",,"32.4 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,"OSA",,,"non habitual snorers",,"4 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,"OSA",,,"metabolic syndrome",,"77 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,"non-habitual snorers with OSA",,,"metabolic syndrome",,"43 %","%",1,"stridorIah2010","2023-11-11"
,"20472499",,"male gender",,,"syndrome z",,"4.5 %","%",1,"stridorIah2010","2023-11-11"
,"20532520",,"apnea",,,"pathological optic disc changes",,"6.25 %","%",1,"stridorIah2010","2023-11-11"
,"20538140",,"apnea-hypopnea index",,,"mild sleep apnea",,"21 %","%",1,"stridorIah2010","2023-11-11"
,"20538140",,".35",,,"moderate severe sleep apnea",,"10 %","%",1,"stridorIah2010","2023-11-11"
,"20544137",,"OSA",,,"cases",,"59 %","%",1,"stridorIah2010","2023-11-11"
,"20544137",,"the degree of obesity",,,"osa confirmed",,"55.2 %","%",1,"stridorIah2010","2023-11-11"
,"20544137",,"obesity",,,"ir or =",,"56.9 %","%",1,"stridorIah2010","2023-11-11"
,"20556538",,"NASH",,,"osa present",,"80.0 %","%",1,"stridorIah2010","2023-11-11"
,"20556538",,"33",,,"nafld",,"82.5 %","%",1,"stridorIah2010","2023-11-11"
,"20556538",,"NASH",,,"oxihemoglobin desaturation <",,"78.9 %","%",1,"stridorIah2010","2023-11-11"
,"20556538",,"81.2 % vs .8 %",,,"nash",,"84 %","%",1,"stridorIah2010","2023-11-11"
,"20556538",,"medical study",,,"na =",,"70.8 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"BQ",,,"female",,"50 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"negative predictive value 66.2 % , the sensitivity",,,"osa",,"24.3 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"apnea-hypopnea index",,,"positive predictive value",,"61.3 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"specificity 84.0 %",,,"negative predictive value",,"66.2 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"specificity",,,"sensitivity",,"37.2 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"sensitivity",,,"specificity",,"84.0 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"BQ",,,"ahi ≥",,"16 %","%",1,"stridorIah2010","2023-11-11"
,"20561172",,"specificity",,,"ahi ≥",,"8 %","%",1,"stridorIah2010","2023-11-11"
,"20568277",,"SNP",,,"laryngomalacia",,"3.9 %","%",1,"stridorIah2010","2023-11-11"
,"20568277",,"snoring and / or swallowing dysfunction and / or stridor in infancy",,,"seven cases",,"50 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"PPA",,,"rpa",,"67 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"RPA",,,"ppa",,"33 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"RPA",,,"boys",,"61.5 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"n = 27",,,"fever",,"70 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"61.5 %",,,"boys",,"62 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"30 children",,,"cervical lymphadenopathy",,"77 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"cervical lymphadenopathy",,,"limitation neck movements",,"64 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"54 %",,,"torticollis",,"54 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"torticollis",,,"three",,"8 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"drooling",,,"stridor two",,"5 %","%",1,"stridorIah2010","2023-11-11"
,"20598378",,"surgical drainage",,,"contrast performed patients",,"95 %","%",1,"stridorIah2010","2023-11-11"
,"20622036",,"patients",,,"an odi ahi greater",,"40.5 %","%",1,"stridorIah2010","2023-11-11"
,"20622036",,"ODI or AHI",,,"patients",,"41.5 %","%",1,"stridorIah2010","2023-11-11"
,"20625114",,"AHI",,,"coronary heart disease",,"68 %","%",1,"stridorIah2010","2023-11-11"
,"20625114",,"5",,,"men ahi",,"58 %","%",1,"stridorIah2010","2023-11-11"
,"20646611",,"4 / 34",,,"cardiovascular events",,"12 %","%",1,"stridorIah2010","2023-11-11"
,"20682669",,"66 % ) , periodic limb movements of sleep",,,"maximum alpha eeg intrusion > min hour sleep",,"66 %","%",1,"stridorIah2010","2023-11-11"
,"20682669",,"5 / hour",,,"periodic limb movements sleep",,"20.1 %","%",1,"stridorIah2010","2023-11-11"
,"20682669",,"obstructive sleep apnea disorder",,,"apnea hypopnea index",,"15.3 %","%",1,"stridorIah2010","2023-11-11"
,"20694765",,"SDB",,,"blood fibrinogen levels",,"73 %","%",1,"stridorIah2010","2023-11-11"
,"20705796",,"OSA",,,"median epworth sleepiness scale",,"53.9 %","%",1,"stridorIah2010","2023-11-11"
,"20705796",,"AHI",,,"moderate severe osa",,"32.7 %","%",1,"stridorIah2010","2023-11-11"
,"20705796",,"diabetic",,,"osa prevalence",,"17.5 %","%",1,"stridorIah2010","2023-11-11"
,"20705796",,"diabetic",,,"men",,"24.7 %","%",1,"stridorIah2010","2023-11-11"
,"20705796",,"OSA",,,"women",,"10.3 %","%",1,"stridorIah2010","2023-11-11"
,"20705796",,"AHI",,,"diastolic bp",,"29.6 %","%",1,"stridorIah2010","2023-11-11"
,"20711453",,"apnea-hypopnea index",,,"osa",,"60.5 %","%",1,"stridorIah2010","2023-11-11"
,"20714922",,"therapy-resistant AF",,,"sleep apnea",,"87 %","%",1,"stridorIah2010","2023-11-11"
,"20714922",,"sleep apnea",,,"control cohort",,"48 %","%",1,"stridorIah2010","2023-11-11"
,"20717914",,"74.5",,,"nadir arterial oxygen saturation",,"12.3 %","%",1,"stridorIah2010","2023-11-11"
,"20717914",,"SaO",,,"sleep time",,"95 %","%",1,"stridorIah2010","2023-11-11"
,"20717914",,"< 95 %",,,"sleep time",,"39.4 %","%",1,"stridorIah2010","2023-11-11"
,"20717914",,"N1 , N2 , N3 , and R",,,"total sleep time spent",,"10.8 %","%",1,"stridorIah2010","2023-11-11"
,"20717914",,"patients with MPS",,,"moderate severe osa",,"88 %","%",1,"stridorIah2010","2023-11-11"
,"20726282",,"REM-related OSA",,,"mild moderate syndrome",,"93 %","%",1,"stridorIah2010","2023-11-11"
,"20726282",,"mild-moderate syndrome",,,"not rem related osa patients",,"50.9 %","%",1,"stridorIah2010","2023-11-11"
,"20726285",,"OSA prevalence was 77 %",,,"hyperaldosteronism",,"28 %","%",1,"stridorIah2010","2023-11-11"
,"20726285",,"Hyperaldosteronism",,,"osa prevalence",,"77 %","%",1,"stridorIah2010","2023-11-11"
,"20726285",,"hyperaldosteronism",,,"osa prevalence",,"84 %","%",1,"stridorIah2010","2023-11-11"
,"20726285",,"74 %",,,"hypertensive patients normal aldosterone levels",,"74 %","%",1,"stridorIah2010","2023-11-11"
,"20729099",,"4 / 25",,,"children met criteria osas epilepsy",,"16 %","%",1,"stridorIah2010","2023-11-11"
,"20808112",,"10 .41",,,"apnea hypopnea index",,"69 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"Pierre Robin sequence",,,"infants",,"39 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"infants .5 ( range , 0 to 85.7",,,"obstructive sleep apnea",,"85 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"mild",,,"obstructive sleep apnea severity",,"18 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"moderate",,,"obstructive sleep apnea severity",,"27 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"severe",,,"obstructive sleep apnea",,"55 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"93 %",,,"oxygen saturation nadir",,"80 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"80 %",,,"oxygen saturation nadir",,"68 %to 93 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"68 % to 93 %",,,"oxygen saturation nadir",,"93 %","%",1,"stridorIah2010","2023-11-11"
,"20815709",,"oxygen saturation",,,"occurred",,"54 %","%",1,"stridorIah2010","2023-11-11"
,"20848319",,"apnea-hypopnea index 5 plus excessive daytime sleepiness",,,"habitual snorers",,"26.4 %","%",1,"stridorIah2010","2023-11-11"
,"20848319",,"apnea-hypopnea index 5",,,"the prevalence osa",,"11.4 %","%",1,"stridorIah2010","2023-11-11"
,"20848319",,"apnea-hypopnea index 5 plus excessive daytime sleepiness",,,"habitual snorers",,"4.4 %","%",1,"stridorIah2010","2023-11-11"
,"20848319",,"apnea-hypopnea index 5 plus excessive daytime sleepiness",,,"habitual snorers",,"15.4 %","%",1,"stridorIah2010","2023-11-11"
,"20848319",,"apnea-hypopnea index 5 plus excessive daytime sleepiness",,,"osas",,"4.8 %","%",1,"stridorIah2010","2023-11-11"
,"20848319",,"OSAS",,,"women",,"1.9 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"apnea-hypopnea index 33 ± 23",,,"men",,"79 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"throat",,,"dryness mouth",,"61 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"nasal stuffiness",,,"dryness throat",,"54 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"dryness of mouth , 54 % dryness of throat",,,"nasal stuffiness",,"52 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"nasal stuffiness",,,"dryness nose",,"51 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"rhinorrhea",,,"mucus throat",,"24 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"nCPAP",,,"rhinorrhea",,"17 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"rhinorrhea",,,"nose bleeds daily almost daily",,"6 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"CPAP",,,"mouth",,"37 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"frequent mouth",,,"throat",,"34 %","%",1,"stridorIah2010","2023-11-11"
,"20881373",,"dryness",,,"nose",,"28 %","%",1,"stridorIah2010","2023-11-11"
,"20947193",,"ESS score",,,"diagnosed srbd",,"43 %","%",1,"stridorIah2010","2023-11-11"
,"20947193",,"50",,,"coronary artery disease",,"17 %","%",1,"stridorIah2010","2023-11-11"
,"20947193",,"polysomnography",,,"only",,"5 %","%",1,"stridorIah2010","2023-11-11"
,"20952426",,"primary tracheostomy",,,"complication rates",,"30 %","%",1,"stridorIah2010","2023-11-11"
,"20952426",,"no subsequent morbidity",,,"minor complications",,"20 %","%",1,"stridorIah2010","2023-11-11"
,"20953842",,"OSA",,,"insomnia",,"84 %","%",1,"stridorIah2010","2023-11-11"
,"20953842",,"Insomnia",,,"general adult population",,"30 %","%",1,"stridorIah2010","2023-11-11"
,"20953842",,"women",,,"sleep onset insomnia",,"62 %","%",1,"stridorIah2010","2023-11-11"
,"20953842",,"women",,,"sleep onset insomnia",,"53 %","%",1,"stridorIah2010","2023-11-11"
,"20953842",,"female",,,"psychophysiologic insomnia",,"45 %","%",1,"stridorIah2010","2023-11-11"
,"20953842",,"Caucasian",,,"sleep maintenance insomnia",,"80 %","%",1,"stridorIah2010","2023-11-11"
,"20953842",,"Hispanic",,,"psychophysiologic insomnia",,"58 %","%",1,"stridorIah2010","2023-11-11"
,"20956744",,"genioglossus",,,"down syndrome",,"61 %","%",1,"stridorIah2010","2023-11-11"
,"20956744",,"12 of 19",,,"success patients down syndrome",,"58 %","%",1,"stridorIah2010","2023-11-11"
,"20956744",,"66",,,"success patients without down syndrome",,"66 %","%",1,"stridorIah2010","2023-11-11"
,"20956744",,"pulse oximetry",,,"mean nadir oxygen saturation",,"87.4 %to 90.9 %","%",1,"stridorIah2010","2023-11-11"
,"20956744",,"apnea-hypopnea",,,"nadir oxygen saturation",,"90.9 %","%",1,"stridorIah2010","2023-11-11"
,"21034272",,"OSAHS",,,"metabolic syndrome",,"23.8 %","%",1,"stridorIah2010","2023-11-11"
,"21034272",,"metabolic syndrome",,,"desaturation",,"81 %","%",1,"stridorIah2010","2023-11-11"
,"21034272",,"89.9 % vs . 92.3 %",,,"mean nocturnal oxygen saturation",,"92.3 %","%",1,"stridorIah2010","2023-11-11"
,"21034272",,"nocturnal oxygen saturation",,,"ir",,"85 %","%",1,"stridorIah2010","2023-11-11"
,"21034272",,"% T < 90",,,"time saturation",,"90 %","%",1,"stridorIah2010","2023-11-11"
,"21080089",,"Logistic regression",,,"simple snorers",,"24 %","%",1,"stridorIah2010","2023-11-11"
,"21080089",,"non-obese snoring patients",,,"sleep apnea",,"76 %","%",1,"stridorIah2010","2023-11-11"
,"21097145",,"specificity",,,"sensitivity",,"90 %","%",1,"stridorIah2010","2023-11-11"
,"21097145",,"specificity",,,"sensitivity",,"92 %","%",1,"stridorIah2010","2023-11-11"
,"21097145",,"resubstitution method",,,"fold cross validation method",,"80 %","%",1,"stridorIah2010","2023-11-11"
,"21132554",,"OAD",,,"patients high osa",,"55.2 %","%",1,"stridorIah2010","2023-11-11"
,"21132554",,"OAD",,,"controls",,"7.5 %","%",1,"stridorIah2010","2023-11-11"
,"21132554",,"oxygen desaturation index",,,"time spent oxygen saturation",,"90 %","%",1,"stridorIah2010","2023-11-11"
,"21140050",,"CT-90",,,"registries",,"90 %","%",1,"stridorIah2010","2023-11-11"
,"21149775",,"30 selected patients",,,"osa",,"77 %","%",1,"stridorIah2010","2023-11-11"
,"21149775",,"unscreened patients",,,"osa prevalence",,"37 %","%",1,"stridorIah2010","2023-11-11"
,"21159707",,"apnea-hypopnea index",,,"osa",,"13 % -17.9 %","%",1,"stridorIah2010","2023-11-11"
,"21159707",,"no OSA",,,"obese",,"43.8 %","%",1,"stridorIah2010","2023-11-11"
,"21194139",,"median age 0.8 years , IQR 4.4",,,"male",,"59 %","%",1,"stridorIah2010","2023-11-11"
