"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"32193844",,,"united states",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"22392652",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"32267224",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35088710",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"33206042",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"37532368",,,"",,,,,,,,,,,,"sleep apnea, obesity",,1,"stridorIah2010","2023-11-11"
,"24791128",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"33918454",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"32425435",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"36088151",,,"",,,,,,,,,,,,"sleep apnea, obesity",,1,"stridorIah2010","2023-11-11"
,"23366667",,"2","",,,,,,,,,,,,"sleep apnea-hypopnea syndrome",,1,"stridorIah2010","2023-11-11"
,"33961569",,,"canada",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"27026417",,,"",,,,,,,,,,,,"obesity, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"31297715",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"28116804",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"33550561",,,"china",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"37480783",,,"",,,,,,,,,,,,"sleep apnea, insulin resistance",,1,"stridorIah2010","2023-11-11"
,"37258418",,,"united states",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"34325821",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"36058555",,,"united states",,,,,,,,,,,,", sleep apnea",,1,"stridorIah2010","2023-11-11"
,"33610689",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"33354121",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"21472469",,,"switzerland",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"33646075",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35474084",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35887329",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"32757439",,,"",,,,"years",11,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"34666886",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"31197639",,,"",,,,,,,,,,,,"obstructive sleep apnea , hypertension ",,1,"stridorIah2010","2023-11-11"
,"32010482",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35888168",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"25349613",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"27442715",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"22953737",,"267","",,,,,,,,,,,,"Obstructive sleep apnea",,1,"stridorIah2010","2023-11-11"
,"22965285",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"32856372",,,"",,,,"years",72.3,,,,,,,"stroke, obstructive sleep apnea , sleep apnea, dysphagia , dysphagia , dysphagia ",,1,"stridorIah2010","2023-11-11"
,"25813696",,,"",,,,"years",46,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"21096239",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"37300443",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"26407962",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"32850063",,"63642","",,,,,28,,,,,,,"obstructive sleep apnea , sleep apnea, coronary artery disease, ",,1,"stridorIah2010","2023-11-11"
,"35962944",,,"",,,,,,,,,,,,"central sleep apnea , cleft palate, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"35339741",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"36380495",,,"",,,,,,,,,,,,"obstructive sleep apnoea, ",,1,"stridorIah2010","2023-11-11"
,"22449433",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"21926015",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"31772228",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"26776720",,,"",,,,"years",56.8,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"27810014",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"33693194",,,"japan",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"34711381",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"34515318",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"33239929",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"24516105",,,"mali",,,,,,,,,,,,"heart failure, ",,1,"stridorIah2010","2023-11-11"
,"20191941",,"393","",,,,"years",50.5,,,,"33",,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"37892008",,,"",,,,,,,,,,,,"sleep apnea, ","central respiratory events",1,"stridorIah2010","2023-11-11"
,"27272651",,,"",,,,,,,,,,,,"atrial fibrillation, ",,1,"stridorIah2010","2023-11-11"
,"33913207",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"36310499",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"21932189",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"24154748",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"37452339",,"116","",,,,"year",,,,,"55.2",,,"alzheimer's disease, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"36746181",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"37709966",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"30197403",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea, atherosclerosis",,1,"stridorIah2010","2023-11-11"
,"33092318",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"31918559",,,"united states",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"33688828",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"35133912",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"20963336",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"37338010",,,"",,,,,,,,,,,,"ischemic stroke, stroke, sleep apnea, restless legs syndrome, insomnia, disability",,1,"stridorIah2010","2023-11-11"
,"31257666",,"122","",,,,"year",51,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"31768930",,,"china",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"34666884",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"29808290",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"30336691",,,"mali",,,,,63,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"36758610",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"33515505",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"25156773",,,"",,,,,,,,,,,,"allergies, sleep apnea, allergic rhinitis",,1,"stridorIah2010","2023-11-11"
,"28622666",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"31180172",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"35191313",,"356","",,,,"year",65,12,,,,,,"heart failure, atrial fibrillation",,1,"stridorIah2010","2023-11-11"
,"34553793",,"61","",,,,,51,16,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"37007316",,,"",,,,,,,,,,,,"sleep apnea, coronary artery disease, , ",,1,"stridorIah2010","2023-11-11"
,"24952674",,,"united kingdom",,,,"years",51,,,,,,,"hypertension , obstructive sleep apnea ",,1,"stridorIah2010","2023-11-11"
,"27673521",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"29221695",,,"",,,,,,,,,,,,"myelomeningocele, ",,1,"stridorIah2010","2023-11-11"
,"34823650",,,"iran",,,,"years",,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"21590521",,,"germany",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"30218440",,,"",,,,,67.8,,,,,,,"heart failure, ",,1,"stridorIah2010","2023-11-11"
,"27031706",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"32068974",,,"",,,,"years",16,,,,,,,"hypertension , obesity, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"22215916",,,"mali",,,,,,,,,,,,"central sleep apnea , heart failure, depression",,1,"stridorIah2010","2023-11-11"
,"35554583",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"34534072",,,"",,,,"years",13.8,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"37201224",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"34574528",,"396","",,,,,,,,,,,,"hypertension , obesity, obstructive sleep apnea ",,1,"stridorIah2010","2023-11-11"
,"24854886",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35273770",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"31098873",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"22771095",,,"",,,,,44.2,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"28455734",,,"south korea",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"33538687",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"22277661",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"31596225",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"28241176",,"224","mali",,,,"year",14.6,,,,"47",,,"obstructive sleep apnea , sleep apnea","chromosomal abnormalities",1,"stridorIah2010","2023-11-11"
,"35689596",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"20411700",,"7","",,,,,,,,,,,,"insomnia, sleep apnea","sleep disordered breathing",1,"stridorIah2010","2023-11-11"
,"31992422",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"32775069",,"250","saudi arabia",,,,"year",35,,,,"46",,,"atrial fibrillation, sleep apnea, diabetes, stroke, dyslipidemia","atrial fibrillation",1,"stridorIah2010","2023-11-11"
,"36926386",,,"mali",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"29920994",,,"",,,,,67.9,,,,,,,"heart failure, ",,1,"stridorIah2010","2023-11-11"
,"32267595",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"34782065",,,"australia",,,,"years",51,,,,,,,"sleep apnea, chronic obstructive pulmonary disease",,1,"stridorIah2010","2023-11-11"
,"25163774",,"90","",,,,"year",,,,80,,,,"atrial fibrillation, obstructive sleep apnea ",,1,"stridorIah2010","2023-11-11"
,"27572501",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"29804145",,"15","",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea","obstructive sleep apnea and sleep disturbances",1,"stridorIah2010","2023-11-11"
,"27484230",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"37786380",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"21737596",,,"",,,,,,,,,,,,"genes, ",,1,"stridorIah2010","2023-11-11"
,"30696334",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"28488317",,"223","",,,,,57,,,,"12",,,"obstructive sleep apnea","impaired left ventricular function",1,"stridorIah2010","2023-11-11"
,"28153209",,,"",,,,,,,,,,,,"heart failure, ",,1,"stridorIah2010","2023-11-11"
,"36721413",,,"",,,,,,,,,,,,"obstructive sleep apnea , hearing loss, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"24734354",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"26483265",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"37927914",,"20","",,,,"year",12,,,,,,,"prader willi syndrome, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"27698070",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"32782313",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"33440893",,,"",,,,"years",64.3,,,,,,,"type 2 diabetes, diabetes, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"36470417",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"24650215",,,"japan",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"31138380",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"26595380",,"843","united states",,,,,,,,,,,,"atrial fibrillation, ","sleep-disordered breathing",1,"stridorIah2010","2023-11-11"
,"31637201",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea, central retinal vein occlusion",,1,"stridorIah2010","2023-11-11"
,"34870585",,,"china",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"34930686",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"26310600",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"32138679",,,"mali, united states",,,,,55.3,,,,,,,"diabetes, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"33367159",,,"",,,,,,,,,,,,"obstructive sleep apnea , glaucoma",,1,"stridorIah2010","2023-11-11"
,"33246747",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"32441245",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35286569",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"36999953",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"31582938",,"733","taiwan",,,,,1,,,,,,,"sleep apnea, ","cigarette smoking",1,"stridorIah2010","2023-11-11"
,"24497655",,,"united states",,,,,,,,,,,,"obstructive sleep apnea , obesity",,1,"stridorIah2010","2023-11-11"
,"22469687",,"30","",,,,,5,,,,,,,"stroke, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"32105207",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"36330799",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"25294621",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"23433995",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"31938989",,"77","",,,,,,,,,,,,"stroke, sleep apnea","Obstructive sleep apnea",1,"stridorIah2010","2023-11-11"
,"20689334",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"23952561",,"37","",,,,,18.9,,,,,,,"obstructive sleep apnea , sleep apnea, cleft palate, institutions","apnea/hypopnea index",1,"stridorIah2010","2023-11-11"
,"33094724",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"34170232",,,"brazil",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"37629737",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"37388904",,,"",,,,"years",51.8,,,,,,,"cardiovascular disease, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"28455120",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"34964435",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"29208477",,,"",,,,,,,,,,,,"cancer, ",,1,"stridorIah2010","2023-11-11"
,"34181175",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"25575425",,,"",,,,"years",,,,,,,,"obstructive sleep apnea , obesity, asthma, pulmonary edema, dehydration",,1,"stridorIah2010","2023-11-11"
,"36983104",,,"germany",,,,,,,,,,,,"menopause, sleep apnea",,1,"stridorIah2010","2023-11-11"
,"37837496",,,"japan",,,,,,,,,,,,"sleep apnea, common cold",,1,"stridorIah2010","2023-11-11"
,"27107408",,,"sweden",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"31131533",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"23295586",,"66","",,,,"year",57.6,11.5,,,,,,"sleep apnea, stroke","Obstructive sleep apnea",1,"stridorIah2010","2023-11-11"
,"23471270",,,"",,,,,,,,,,,,"ischemic stroke, stroke, diabetes",,1,"stridorIah2010","2023-11-11"
,"29102064",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"35471655",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"30753641",,"5","",,,,,2.6,,,,,,,"obesity","airflow limitation",1,"stridorIah2010","2023-11-11"
,"23064460",,,"",,,,"years",50,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35821391",,,"",,,,,,,,,,,,", sleep apnea",,1,"stridorIah2010","2023-11-11"
,"35801349",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"32022669",,,"",,,,"years",55.2,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"31260810",,,"",,,,"years",,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"29474482",,"1887","",,,,"year",48.6,,,,,,,"sleep apnea, stroke, diabetes, chronic obstructive pulmonary disease, asthma, obesity","obstructive sleep apnea",1,"stridorIah2010","2023-11-11"
,"33739260",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"25862778",,,"switzerland",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"37676348",,,"france",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"35869576",,"34684","sweden",,,,"year",55.7,13.7,,,"44.6",,,"sleep apnea, ","prevalent",1,"stridorIah2010","2023-11-11"
,"23633759",,,"",,,,,60,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"24508162",,,"",,,,,,,,,,,,"obstructive sleep apnea , hypertension ",,1,"stridorIah2010","2023-11-11"
,"36516599",,,"germany",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"34398745",,,"",,,,,30,,,,"38",,,"sleep apnea, coronary artery disease, del ",,1,"stridorIah2010","2023-11-11"
,"21959486",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"29246264",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"35184955",,"271","",,,,,,,,,,,,"Obstructive Sleep Apnea Hypopnea Syndrome","intolerance",1,"stridorIah2010","2023-11-11"
,"22753016",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"21855196",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"36254425",,,"nepal",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea",,1,"stridorIah2010","2023-11-11"
,"36808544",,,"south korea",,,,"years",,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"33224518",,,"mali",,,,,,,,,,,,"sleep apnea, multiple sclerosis",,1,"stridorIah2010","2023-11-11"
,"28281834",,,"",,,,"years",66,,,,,,,"diabetes, ",,1,"stridorIah2010","2023-11-11"
,"29190244",,,"france",,,,,,,,,,,,"obstructive sleep apnea , diabetes",,1,"stridorIah2010","2023-11-11"
,"28349770",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"28251022",,"419","",,,,,,,,,,,,"obesity, obstructive sleep apnea ",,1,"stridorIah2010","2023-11-11"
,"25846659",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"33666166",,,"",,,,,,,,,,,,"obstructive sleep apnea , ",,1,"stridorIah2010","2023-11-11"
,"23228180",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
,"37392727",,,"",,,,,,,,,,,,,,1,"stridorIah2010","2023-11-11"
,"34130104",,"109","",,,,,1,,,,,,,"ischemic stroke, stroke",,1,"stridorIah2010","2023-11-11"
,"33019188",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"stridorIah2010","2023-11-11"
